CLAC1_NM,CLAC2_NM,CLAC3_NM,PD_BRA_NM,PD_BUY_AM,PD_BUY_CT,PD_SALES,F_10,F_20,F_30,F_40,F_50,F_60,F_70,F_80,M_10,M_20,M_30,M_40,M_50,M_60,M_70,M_80,NOT_SIGNED,Desktop,Mobile,Busan,Chungbuk,Chungnam,Daegu,Daejeon,Gangwon,Gwangju,Gyeonggi,Gyeongbu,Gyeongnam,Incheon,Jeju,Jeonbuk,Jeonnam,Seoul,Ulsan
화장품/뷰티케어,스킨케어,에센스/세럼,이솝,87957,211,18558927,1.0,27.0,89.0,34.0,0.0,0.0,0.0,0.0,0.0,3.0,9.0,0.0,2.0,0.0,1.0,0.0,43.0,43.0,166.0,20.0,3.0,3.0,6.0,4.0,6.0,3.0,42.0,4.0,9.0,6.0,1.0,7.0,0.0,92.0,3.0
화장품/뷰티케어,스킨케어,에센스/세럼,입생로랑,165850,20,3317000,0.0,1.0,6.0,7.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,3.0,17.0,3.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,10.0,1.0
화장품/뷰티케어,스킨케어,에센스/세럼,조르지오아르마니,170000,4,680000,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0
화장품/뷰티케어,스킨케어,에센스/세럼,주디스리버,83750,28,2345000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,5.0,5.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
화장품/뷰티케어,스킨케어,에센스/세럼,쥴라이,52000,2,104000,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
화장품/뷰티케어,스킨케어,에센스/세럼,크리니크,62556,399,24959844,0.0,32.0,144.0,93.0,15.0,4.0,1.0,0.0,0.0,4.0,6.0,6.0,1.0,0.0,0.0,0.0,81.0,61.0,163.0,33.0,5.0,9.0,16.0,15.0,3.0,11.0,61.0,19.0,15.0,16.0,2.0,10.0,8.0,156.0,8.0
화장품/뷰티케어,스킨케어,에센스/세럼,클라란스,107768,483,52051944,1.0,63.0,152.0,120.0,13.0,5.0,0.0,0.0,0.0,1.0,6.0,13.0,4.0,0.0,0.0,0.0,87.0,81.0,192.0,38.0,3.0,7.0,19.0,7.0,4.0,5.0,79.0,11.0,28.0,10.0,3.0,10.0,4.0,233.0,4.0
화장품/뷰티케어,스킨케어,에센스/세럼,키엘,100602,1354,136215108,0.0,90.0,407.0,408.0,85.0,11.0,0.0,0.0,1.0,4.0,35.0,44.0,7.0,0.0,0.0,0.0,240.0,206.0,563.0,135.0,19.0,21.0,59.0,18.0,38.0,19.0,223.0,32.0,47.0,39.0,10.0,25.0,25.0,581.0,41.0
화장품/뷰티케어,스킨케어,에센스/세럼,트란시노,98800,5,494000,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,4.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
화장품/뷰티케어,스킨케어,에센스/세럼,프라나롬,38700,2,77400,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
화장품/뷰티케어,스킨케어,에센스/세럼,프레쉬,110900,174,19296600,0.0,19.0,57.0,42.0,6.0,1.0,2.0,0.0,0.0,0.0,3.0,9.0,0.0,0.0,0.0,0.0,31.0,25.0,72.5,11.0,1.0,6.0,10.0,2.0,3.0,4.0,16.0,3.0,9.0,4.0,0.0,4.0,1.0,94.0,2.0
화장품/뷰티케어,스킨케어,에센스/세럼,프리메라,50049,61,3052989,0.0,4.0,23.0,18.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,9.0,8.0,53.0,5.0,5.0,2.0,5.0,1.0,2.0,1.0,12.0,0.0,0.0,7.0,0.0,2.0,0.0,18.0,1.0
화장품/뷰티케어,스킨케어,에센스/세럼,필로소피,61667,3,185001,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
화장품/뷰티케어,스킨케어,에센스/세럼,헤라,96500,143,13799500,0.0,13.0,49.0,32.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,32.0,30.0,55.0,16.0,1.0,7.0,9.0,5.0,1.0,5.0,25.0,0.0,2.0,6.0,0.0,7.0,1.0,55.0,0.0
화장품/뷰티케어,스킨케어,에센스/세럼,후,113889,18,2050002,0.0,1.0,5.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,4.0,3.0,15.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6.0,0.0,2.0,2.0,1.0,4.0,0.0,2.0,0.0
화장품/뷰티케어,스킨케어,크림/밤/오일,SK-II,205381,65,13349765,0.0,3.0,11.0,19.0,3.0,1.0,0.0,0.0,0.0,0.0,4.0,6.0,1.0,0.0,0.0,0.0,15.0,12.0,51.0,7.0,3.0,2.0,1.0,0.0,0.0,2.0,6.0,1.0,3.0,2.0,2.0,2.0,4.0,28.0,0.0
화장품/뷰티케어,스킨케어,크림/밤/오일,VDL,26370,30,791100,0.0,3.0,11.0,8.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,25.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,2.0,2.0,0.0,0.0,0.0,15.0,0.0
화장품/뷰티케어,스킨케어,크림/밤/오일,VT코스메틱,34329,7,240303,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,5.0,0.0
화장품/뷰티케어,스킨케어,크림/밤/오일,겔랑,243250,28,6811000,0.0,1.0,5.0,15.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,2.0,0.0,28.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,2.0,0.0,1.0,0.0,0.0,0.0,16.0,2.0
화장품/뷰티케어,스킨케어,크림/밤/오일,꼬달리,51434,81,4166154,0.0,8.0,26.0,16.0,3.0,0.0,0.0,0.0,0.0,5.0,2.0,1.0,0.0,0.0,0.0,0.0,15.0,14.0,31.0,3.0,0.0,0.0,3.0,1.0,0.0,1.0,14.0,5.0,4.0,2.0,1.0,1.0,4.0,36.0,1.0
화장품/뷰티케어,스킨케어,크림/밤/오일,끌레드뽀보떼,142857,7,999999,0.0,0.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0
화장품/뷰티케어,스킨케어,크림/밤/오일,닥터자르트,44509,681,30310629,0.0,91.0,221.0,146.0,29.0,2.0,1.0,0.0,0.0,7.0,15.0,11.0,1.0,0.0,0.0,0.0,105.0,79.0,275.0,62.0,5.0,14.0,36.0,16.0,12.0,13.0,125.0,15.0,22.0,30.0,4.0,9.0,9.0,244.0,13.0
화장품/뷰티케어,스킨케어,크림/밤/오일,달팡,81675,126,10291050,0.0,17.0,62.0,18.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,19.0,18.0,105.0,7.0,1.0,0.0,5.0,1.0,4.0,0.0,24.0,3.0,5.0,1.0,3.0,4.0,2.0,62.0,1.0
화장품/뷰티케어,스킨케어,크림/밤/오일,더사가오브수,100000,1,100000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
화장품/뷰티케어,스킨케어,크림/밤/오일,데코르테,162500,5,812500,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
화장품/뷰티케어,스킨케어,크림/밤/오일,델라롬,68200,1,68200,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
화장품/뷰티케어,스킨케어,크림/밤/오일,디어달리아,28000,10,280000,0.0,2.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,7.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0
화장품/뷰티케어,스킨케어,크림/밤/오일,디올,142660,106,15121960,0.0,8.0,38.0,27.0,6.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,21.0,20.0,83.0,7.0,1.0,2.0,6.0,1.0,11.0,0.0,11.0,4.0,9.0,5.0,0.0,1.0,3.0,42.0,0.0
화장품/뷰티케어,스킨케어,크림/밤/오일,라메르,354191,48,17001168,0.0,2.0,24.0,10.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,8.0,7.0,20.0,6.0,1.0,0.0,0.0,1.0,1.0,0.0,8.0,2.0,0.0,4.0,0.0,1.0,0.0,23.0,0.0
화장품/뷰티케어,스킨케어,크림/밤/오일,라프레리,431600,5,2158000,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
화장품/뷰티케어,스킨케어,크림/밤/오일,랑콤,118495,112,13271440,0.0,5.0,40.0,35.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,17.0,16.0,45.5,17.0,2.0,0.0,1.0,3.0,1.0,1.0,18.0,0.0,4.0,7.0,1.0,0.0,1.0,48.0,3.0
화장품/뷰티케어,스킨케어,크림/밤/오일,로라메르시에,69333,3,207999,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
화장품/뷰티케어,스킨케어,크림/밤/오일,록시땅,45358,247,11203426,0.0,42.0,95.0,50.0,3.0,1.0,0.0,0.0,0.0,0.0,4.0,2.0,0.0,1.0,0.0,0.0,42.0,39.0,100.5,19.0,2.0,3.0,7.0,3.0,4.0,6.0,50.0,5.0,13.0,5.0,6.0,1.0,6.0,105.0,5.0
화장품/뷰티케어,스킨케어,크림/밤/오일,리리코스,105556,10,1055560,0.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,6.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,5.0,0.0
화장품/뷰티케어,스킨케어,크림/밤/오일,미키모토코스메틱,92000,1,92000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
화장품/뷰티케어,스킨케어,크림/밤/오일,바닐라코,23938,47,1125086,0.0,9.0,14.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,4.0,39.0,5.0,4.0,0.0,2.0,1.0,0.0,2.0,5.0,1.0,1.0,5.0,0.0,0.0,0.0,16.0,1.0
화장품/뷰티케어,스킨케어,크림/밤/오일,바비브라운,114070,276,31483320,0.0,23.0,118.0,59.0,11.0,4.0,0.0,0.0,0.0,0.0,2.0,8.0,1.0,1.0,0.0,0.0,44.0,39.0,232.0,41.0,1.0,2.0,13.0,4.0,1.0,5.0,43.0,5.0,12.0,7.0,4.0,3.0,5.0,123.0,2.0
화장품/뷰티케어,스킨케어,크림/밤/오일,베네피트,55000,20,1100000,0.0,0.0,11.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,16.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,14.0,0.0
화장품/뷰티케어,스킨케어,크림/밤/오일,비디비치,105000,1,105000,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
화장품/뷰티케어,스킨케어,크림/밤/오일,비오템,51477,472,24297144,0.0,43.0,106.0,64.0,11.0,2.0,0.0,0.0,0.0,2.0,6.0,5.0,2.0,0.0,1.0,0.0,123.0,101.0,264.0,37.0,3.0,7.0,13.0,14.0,2.0,6.0,89.0,6.0,16.0,11.0,6.0,10.0,5.0,137.0,3.0
화장품/뷰티케어,스킨케어,크림/밤/오일,빌리프,55915,3607,201685405,5.0,546.0,1429.0,554.0,99.0,9.0,1.0,0.0,2.0,19.0,82.0,46.0,7.0,4.0,1.0,0.0,637.0,551.0,1445.0,402.0,56.0,79.0,143.0,73.0,51.0,62.0,593.0,101.0,168.0,93.0,24.0,80.0,53.0,1414.0,49.0
화장품/뷰티케어,스킨케어,크림/밤/오일,사투르니아,111650,2,223300,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
화장품/뷰티케어,스킨케어,크림/밤/오일,산심,185000,2,370000,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
화장품/뷰티케어,스킨케어,크림/밤/오일,산타마리아노벨라,132745,60,7964700,0.0,4.0,15.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,21.0,21.0,26.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,4.0,0.0,2.0,2.0,6.0,0.0,0.0,29.0,0.0
화장품/뷰티케어,스킨케어,크림/밤/오일,샤넬,91828,305,28007540,2.0,18.0,115.0,67.0,13.0,1.0,0.0,0.0,0.0,0.0,8.0,4.0,0.0,0.0,0.0,0.0,68.0,65.0,231.0,30.0,7.0,7.0,11.0,4.0,13.0,8.0,44.0,9.0,19.0,2.0,4.0,6.0,7.0,122.0,3.0
화장품/뷰티케어,스킨케어,크림/밤/오일,설화수,123443,61,7530023,0.0,3.0,14.0,20.0,3.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,13.0,24.0,4.0,0.0,3.0,3.0,2.0,2.0,1.0,12.0,0.0,3.0,1.0,1.0,3.0,0.0,26.0,0.0
화장품/뷰티케어,스킨케어,크림/밤/오일,숨37˚,86134,220,18949480,0.0,17.0,98.0,36.0,6.0,5.0,0.0,0.0,0.0,0.0,3.0,4.0,0.0,0.0,0.0,0.0,40.0,36.0,86.5,21.0,3.0,5.0,17.0,6.0,4.0,5.0,31.0,8.0,11.0,8.0,2.0,5.0,9.0,70.0,4.0
화장품/뷰티케어,스킨케어,크림/밤/오일,슈에무라,59000,11,649000,0.0,0.0,4.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,8.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0
화장품/뷰티케어,스킨케어,크림/밤/오일,시세이도,131912,35,4616920,0.0,6.0,7.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,14.0,14.0,20.0,4.0,0.0,0.0,1.0,0.0,2.0,1.0,4.0,0.0,1.0,1.0,0.0,2.0,0.0,18.0,0.0
화장품/뷰티케어,스킨케어,크림/밤/오일,시슬리,264113,64,16903232,0.0,4.0,17.0,21.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,14.0,12.0,50.0,11.0,1.0,1.0,0.0,0.0,4.0,0.0,9.0,2.0,1.0,4.0,0.0,1.0,0.0,28.0,0.0
화장품/뷰티케어,스킨케어,크림/밤/오일,쌍빠,27900,1,27900,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
화장품/뷰티케어,스킨케어,크림/밤/오일,씨앤피알엑스,96308,13,1252004,0.0,5.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,10.0,0.0
화장품/뷰티케어,스킨케어,크림/밤/오일,아모레퍼시픽,134545,11,1479995,0.0,3.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,8.0,0.0
화장품/뷰티케어,스킨케어,크림/밤/오일,아베다,48000,57,2736000,0.0,2.0,19.0,14.0,5.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,10.0,10.0,22.0,7.0,1.0,2.0,2.0,1.0,0.0,2.0,10.0,0.0,2.0,0.0,0.0,2.0,1.0,22.0,2.0
화장품/뷰티케어,스킨케어,크림/밤/오일,아이소이,51355,263,13506365,0.0,22.0,94.0,89.0,7.0,4.0,0.0,0.0,0.0,3.0,1.0,4.0,1.0,0.0,0.0,0.0,33.0,24.0,117.0,28.0,2.0,7.0,5.0,9.0,4.0,7.0,65.0,12.0,3.0,6.0,0.0,3.0,2.0,99.0,6.0
화장품/뷰티케어,스킨케어,크림/밤/오일,안나수이,24000,10,240000,0.0,2.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,9.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0
화장품/뷰티케어,스킨케어,크림/밤/오일,어반디케이,39000,1,39000,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
화장품/뷰티케어,스킨케어,크림/밤/오일,에르보리앙,45400,5,227000,0.0,0.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
화장품/뷰티케어,스킨케어,크림/밤/오일,에스티로더,167952,234,39300768,0.0,10.0,63.0,77.0,15.0,7.0,2.0,0.0,0.0,0.0,6.0,5.0,0.0,0.0,0.0,0.0,44.0,40.0,94.5,23.0,0.0,6.0,11.0,4.0,1.0,5.0,57.0,5.0,2.0,10.0,3.0,4.0,1.0,92.0,5.0
화장품/뷰티케어,스킨케어,크림/밤/오일,엘리자베스아덴,33406,223,7449538,0.0,16.0,45.0,54.0,23.0,3.0,0.0,0.0,0.0,1.0,5.0,2.0,0.0,0.0,0.0,0.0,45.0,41.0,153.0,19.0,0.0,3.0,10.0,2.0,1.0,3.0,36.0,7.0,8.0,5.0,0.0,3.0,3.0,93.0,1.0
화장품/뷰티케어,스킨케어,크림/밤/오일,오리진스,53667,142,7620714,0.0,13.0,53.0,35.0,5.0,5.0,0.0,0.0,0.0,1.0,3.0,3.0,0.0,0.0,0.0,0.0,17.0,16.0,119.0,14.0,3.0,2.0,6.0,0.0,1.0,3.0,38.0,3.0,3.0,2.0,1.0,1.0,4.0,54.0,0.0
화장품/뷰티케어,스킨케어,크림/밤/오일,오휘,85797,303,25996491,0.0,7.0,88.0,123.0,14.0,1.0,0.0,0.0,0.0,0.0,6.0,5.0,2.0,2.0,0.0,0.0,47.0,43.0,252.0,48.0,6.0,12.0,13.0,8.0,4.0,3.0,44.0,10.0,21.0,10.0,2.0,6.0,5.0,98.0,5.0
화장품/뷰티케어,스킨케어,크림/밤/오일,이솝,91203,60,5472180,1.0,10.0,22.0,11.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,11.0,9.0,50.0,1.0,2.0,1.0,2.0,1.0,3.0,4.0,13.0,0.0,3.0,1.0,0.0,1.0,0.0,26.0,1.0
화장품/뷰티케어,스킨케어,크림/밤/오일,입생로랑,83118,87,7231266,0.0,12.0,34.0,24.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,13.0,11.0,37.0,11.0,4.0,2.0,7.0,0.0,1.0,1.0,9.0,2.0,1.0,4.0,0.0,2.0,6.0,34.0,1.0
화장품/뷰티케어,스킨케어,크림/밤/오일,제이에스티나,24000,3,72000,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
화장품/뷰티케어,스킨케어,크림/밤/오일,조르지오아르마니,152432,37,5639984,0.0,3.0,14.0,13.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,4.0,16.5,6.0,1.0,0.0,0.0,0.0,1.0,0.0,6.0,0.0,0.0,1.0,1.0,0.0,0.0,21.0,0.0
화장품/뷰티케어,스킨케어,크림/밤/오일,조말론런던,106000,1,106000,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
화장품/뷰티케어,스킨케어,크림/밤/오일,주디스리버,129429,56,7248024,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,12.0,12.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
화장품/뷰티케어,스킨케어,크림/밤/오일,쥴라이,50600,17,860200,0.0,7.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,14.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0
화장품/뷰티케어,스킨케어,크림/밤/오일,크리니크,56183,234,13146822,0.0,30.0,93.0,44.0,9.0,0.0,0.0,0.0,0.0,6.0,6.0,4.0,0.0,0.0,0.0,0.0,38.0,35.0,97.5,22.0,1.0,7.0,3.0,5.0,1.0,6.0,47.0,17.0,7.0,9.0,1.0,8.0,3.0,88.0,5.0
화장품/뷰티케어,스킨케어,크림/밤/오일,클라란스,73360,462,33892320,0.0,44.0,183.0,115.0,10.0,2.0,3.0,0.0,0.0,0.0,6.0,10.0,0.0,2.0,0.0,0.0,67.0,58.0,192.0,56.0,5.0,6.0,19.0,9.0,5.0,9.0,81.0,19.0,13.0,14.0,2.0,12.0,7.0,181.0,4.0
화장품/뷰티케어,스킨케어,크림/밤/오일,키엘,64119,4682,300205158,7.0,331.0,1495.0,1199.0,179.0,24.0,6.0,0.0,1.0,42.0,136.0,115.0,24.0,6.0,3.0,0.0,847.0,730.0,1842.5,494.0,79.0,113.0,189.0,95.0,70.0,81.0,694.0,111.0,209.0,142.0,29.0,112.0,79.0,1840.0,78.0
화장품/뷰티케어,스킨케어,크림/밤/오일,탄,52000,1,52000,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
화장품/뷰티케어,스킨케어,크림/밤/오일,트리아뷰티,49000,1,49000,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
화장품/뷰티케어,스킨케어,크림/밤/오일,프라나롬,33333,6,199998,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
화장품/뷰티케어,스킨케어,크림/밤/오일,프레데릭말,116000,1,116000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
